time,uptime,jetson_clocks,nvp model,CPU1,CPU2,CPU3,CPU4,GPU,RAM,EMC,IRAM,SWAP,APE,NVENC,NVDEC,NVJPG,fan,Temp AO,Temp CPU,Temp GPU,Temp PLL,Temp thermal,power cur,power avg
2022-04-05 12:22:22.064326,0:15:03.550000,OFF,MAXN,29,36,32,26,0,1769008,1769008,1769008,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.0,33.0,2269,2090
2022-04-05 12:22:22.550903,0:15:04.040000,OFF,MAXN,35,36,30,30,0,1767372,1767372,1767372,0,25,OFF,OFF,OFF,0.0,38.5,34.5,31.5,31.0,33.0,1640,2089
2022-04-05 12:22:23.066919,0:15:04.550000,OFF,MAXN,26,32,25,25,0,1767704,1767704,1767704,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.0,31.0,33.0,1716,2089
2022-04-05 12:22:23.575168,0:15:05.060000,OFF,MAXN,34,27,32,36,0,1767680,1767680,1767680,0,25,OFF,OFF,OFF,0.0,38.5,35.0,32.0,31.5,33.0,2634,2090
2022-04-05 12:22:24.087073,0:15:05.570000,OFF,MAXN,28,34,21,18,0,1766532,1766532,1766532,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.0,33.0,1754,2089
2022-04-05 12:22:24.590155,0:15:06.080000,OFF,MAXN,34,40,34,30,0,1767200,1767200,1767200,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.5,31.5,33.0,2159,2089
2022-04-05 12:22:25.096550,0:15:06.580000,OFF,MAXN,26,25,22,28,0,1767732,1767732,1767732,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.0,33.25,2121,2089
2022-04-05 12:22:25.605789,0:15:07.090000,OFF,MAXN,32,31,36,33,0,1767884,1767884,1767884,0,25,OFF,OFF,OFF,0.0,38.5,35.0,32.0,32.0,33.25,2671,2090
2022-04-05 12:22:26.115196,0:15:07.600000,OFF,MAXN,25,30,26,30,0,1767140,1767140,1767140,0,25,OFF,OFF,OFF,0.0,38.5,35.0,31.5,31.0,33.0,1900,2090
2022-04-05 12:22:26.630682,0:15:08.120000,OFF,MAXN,27,28,32,23,0,1767408,1767408,1767408,0,25,OFF,OFF,OFF,0.0,38.0,34.5,33.0,31.0,33.0,1754,2089
2022-04-05 12:22:27.136835,0:15:08.620000,OFF,MAXN,35,31,20,24,0,1767408,1767408,1767408,0,25,OFF,OFF,OFF,0.0,38.5,34.5,31.5,31.5,33.0,2231,2089
2022-04-05 12:22:27.643770,0:15:09.130000,OFF,MAXN,28,23,24,32,0,1769420,1769420,1769420,0,25,OFF,OFF,OFF,0.0,38.5,34.5,31.5,31.5,33.25,2125,2090
2022-04-05 12:22:28.151015,0:15:09.640000,OFF,MAXN,33,36,25,28,0,1767964,1767964,1767964,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.5,33.25,1716,2089
2022-04-05 12:22:28.659460,0:15:10.150000,OFF,MAXN,28,36,30,37,0,1767840,1767840,1767840,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.5,33.0,1900,2088
2022-04-05 12:22:29.169193,0:15:10.660000,OFF,MAXN,28,31,34,23,0,1768384,1768384,1768384,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.5,31.5,33.0,2558,2089
2022-04-05 12:22:29.672576,0:15:11.160000,OFF,MAXN,28,33,26,27,29,1766956,1766956,1766956,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.0,33.5,1938,2089
2022-04-05 12:22:30.181070,0:15:11.670000,OFF,MAXN,33,34,28,20,0,1767188,1767188,1767188,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.0,33.5,1640,2088
2022-04-05 12:22:30.690983,0:15:12.180000,OFF,MAXN,29,33,31,37,0,1767092,1767092,1767092,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.0,32.0,33.5,2159,2088
2022-04-05 12:22:31.196559,0:15:12.680000,OFF,MAXN,33,26,26,34,0,1767740,1767740,1767740,0,25,OFF,OFF,OFF,0.0,38.5,35.0,31.5,32.0,33.5,2601,2089
2022-04-05 12:22:31.710701,0:15:13.200000,OFF,MAXN,28,34,33,21,13,1766996,1766996,1766996,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.5,33.25,1938,2089
2022-04-05 12:22:32.224698,0:15:13.710000,OFF,MAXN,22,35,27,32,0,1767844,1767844,1767844,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.5,33.25,1716,2088
2022-04-05 12:22:32.729712,0:15:14.220000,OFF,MAXN,37,32,34,36,0,1768560,1768560,1768560,0,25,OFF,OFF,OFF,0.0,38.5,34.5,33.5,31.5,33.25,2563,2089
2022-04-05 12:22:33.242955,0:15:14.730000,OFF,MAXN,31,34,30,22,0,1785644,1785644,1785644,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.0,34.0,1827,2089
2022-04-05 12:22:33.750250,0:15:15.240000,OFF,MAXN,34,32,33,27,0,1768508,1768508,1768508,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.5,34.0,2087,2089
2022-04-05 12:22:34.264975,0:15:15.750000,OFF,MAXN,31,29,31,26,0,1767960,1767960,1767960,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.5,33.0,1754,2088
2022-04-05 12:22:34.777435,0:15:16.260000,OFF,MAXN,44,44,36,30,0,1768960,1768960,1768960,0,25,OFF,OFF,OFF,0.0,38.5,35.5,32.0,32.0,33.0,3102,2090
2022-04-05 12:22:35.281189,0:15:16.770000,OFF,MAXN,29,31,26,23,31,1767816,1767816,1767816,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.0,33.0,1827,2089
2022-04-05 12:22:35.790703,0:15:17.280000,OFF,MAXN,30,31,31,33,0,1767748,1767748,1767748,0,25,OFF,OFF,OFF,0.0,38.5,35.0,31.5,31.5,33.0,2416,2090
2022-04-05 12:22:36.299960,0:15:17.790000,OFF,MAXN,32,34,22,34,0,1767776,1767776,1767776,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.5,33.25,2087,2090
2022-04-05 12:22:36.808247,0:15:18.290000,OFF,MAXN,38,31,26,26,0,1769224,1769224,1769224,0,25,OFF,OFF,OFF,0.0,38.5,35.0,31.5,32.0,33.25,2957,2092
2022-04-05 12:22:37.328300,0:15:18.810000,OFF,MAXN,33,30,26,24,0,1768628,1768628,1768628,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.0,33.0,1640,2091
2022-04-05 12:22:37.845882,0:15:19.330000,OFF,MAXN,29,35,26,29,0,1768952,1768952,1768952,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.5,33.0,2231,2091
2022-04-05 12:22:38.345768,0:15:19.830000,OFF,MAXN,30,29,36,32,0,1768092,1768092,1768092,0,25,OFF,OFF,OFF,0.0,38.5,35.0,31.5,31.5,33.0,2231,2091
2022-04-05 12:22:38.858178,0:15:20.340000,OFF,MAXN,34,31,27,25,0,1774184,1774184,1774184,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.5,33.25,1938,2091
2022-04-05 12:22:39.364674,0:15:20.850000,OFF,MAXN,46,33,33,32,0,1768884,1768884,1768884,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.0,33.25,1716,2090
2022-04-05 12:22:39.874847,0:15:21.360000,OFF,MAXN,31,30,26,28,0,1769092,1769092,1769092,0,25,OFF,OFF,OFF,0.0,38.5,35.0,33.5,31.5,33.0,1827,2090
2022-04-05 12:22:40.384404,0:15:21.870000,OFF,MAXN,38,33,25,27,0,1770520,1770520,1770520,0,25,OFF,OFF,OFF,0.0,38.5,35.0,31.5,31.5,33.0,2634,2091
2022-04-05 12:22:40.902993,0:15:22.390000,OFF,MAXN,29,32,23,25,0,1769404,1769404,1769404,0,25,OFF,OFF,OFF,0.0,38.5,34.5,31.5,31.5,33.0,1789,2090
2022-04-05 12:22:41.403064,0:15:22.890000,OFF,MAXN,30,32,38,41,0,1767876,1767876,1767876,0,25,OFF,OFF,OFF,0.0,38.5,34.5,31.5,31.0,33.0,1865,2090
2022-04-05 12:22:41.912499,0:15:23.400000,OFF,MAXN,24,35,21,27,0,1767604,1767604,1767604,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.5,33.0,1976,2090
2022-04-05 12:22:42.420940,0:15:23.910000,OFF,MAXN,28,34,36,25,0,1767560,1767560,1767560,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.5,31.5,33.0,2525,2090
2022-04-05 12:22:42.931055,0:15:24.420000,OFF,MAXN,32,27,26,28,12,1765792,1765792,1765792,0,25,OFF,OFF,OFF,0.0,38.5,34.5,31.5,31.0,33.0,1827,2090
2022-04-05 12:22:43.444049,0:15:24.930000,OFF,MAXN,30,39,34,30,0,1766668,1766668,1766668,0,25,OFF,OFF,OFF,0.0,38.0,35.0,32.0,31.0,33.0,1716,2089
2022-04-05 12:22:43.952804,0:15:25.440000,OFF,MAXN,32,35,32,24,0,1766844,1766844,1766844,0,25,OFF,OFF,OFF,0.0,38.5,34.5,31.5,31.5,33.0,2197,2090
2022-04-05 12:22:44.460838,0:15:25.950000,OFF,MAXN,29,25,25,24,0,1769312,1769312,1769312,0,25,OFF,OFF,OFF,0.0,38.5,34.5,31.5,31.5,33.0,2049,2089
2022-04-05 12:22:44.971983,0:15:26.460000,OFF,MAXN,33,34,31,32,0,1767560,1767560,1767560,0,25,OFF,OFF,OFF,0.0,38.0,34.0,31.5,31.0,33.0,1716,2089
2022-04-05 12:22:45.479883,0:15:26.970000,OFF,MAXN,29,34,35,32,0,1769188,1769188,1769188,0,25,OFF,OFF,OFF,0.0,38.5,35.0,31.5,31.5,33.25,1789,2088
2022-04-05 12:22:45.990570,0:15:27.480000,OFF,MAXN,32,31,29,29,0,1770076,1770076,1770076,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.5,32.0,33.25,2742,2089
2022-04-05 12:22:46.497485,0:15:27.980000,OFF,MAXN,29,23,25,20,0,1769972,1769972,1769972,0,25,OFF,OFF,OFF,0.0,38.5,35.0,31.5,31.5,33.25,1900,2089
2022-04-05 12:22:47.010793,0:15:28.500000,OFF,MAXN,32,30,25,39,0,1770516,1770516,1770516,0,25,OFF,OFF,OFF,0.0,38.5,35.0,31.5,31.5,33.25,1789,2089
2022-04-05 12:22:47.517860,0:15:29,OFF,MAXN,31,34,30,32,0,1770408,1770408,1770408,0,25,OFF,OFF,OFF,0.0,38.5,34.5,32.0,31.5,33.5,2121,2089
2022-04-05 12:22:48.026507,0:15:29.510000,OFF,MAXN,29,33,25,26,0,1771232,1771232,1771232,0,25,OFF,OFF,OFF,0.0,38.5,35.0,32.0,31.5,33.5,2492,2089
2022-04-05 12:22:48.538282,0:15:30.020000,OFF,MAXN,28,28,30,27,15,1769804,1769804,1769804,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.5,32.0,33.25,2011,2089
2022-04-05 12:22:49.049108,0:15:30.540000,OFF,MAXN,31,33,23,27,0,1770392,1770392,1770392,0,25,OFF,OFF,OFF,0.0,38.5,35.0,31.5,31.5,33.25,1789,2089
2022-04-05 12:22:49.554057,0:15:31.040000,OFF,MAXN,42,34,35,33,0,1770320,1770320,1770320,0,25,OFF,OFF,OFF,0.0,38.0,35.5,32.0,32.0,33.25,2780,2090
2022-04-05 12:22:50.065289,0:15:31.550000,OFF,MAXN,28,33,22,28,0,1785948,1785948,1785948,0,25,OFF,OFF,OFF,0.0,38.5,34.5,31.5,31.5,33.5,1827,2089
2022-04-05 12:22:50.570861,0:15:32.060000,OFF,MAXN,30,34,30,33,0,1769468,1769468,1769468,0,25,OFF,OFF,OFF,0.0,38.5,35.0,31.5,32.0,33.5,2159,2090
2022-04-05 12:22:51.082238,0:15:32.570000,OFF,MAXN,30,30,26,22,0,1769108,1769108,1769108,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.5,33.25,1751,2089
2022-04-05 12:22:51.591987,0:15:33.080000,OFF,MAXN,34,32,35,32,0,1770732,1770732,1770732,0,25,OFF,OFF,OFF,0.0,38.5,35.5,32.0,32.0,33.25,3027,2091
2022-04-05 12:22:52.102946,0:15:33.590000,OFF,MAXN,32,30,27,25,0,1770140,1770140,1770140,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.5,31.5,33.5,1789,2090
2022-04-05 12:22:52.607839,0:15:34.090000,OFF,MAXN,34,36,32,31,0,1770476,1770476,1770476,0,25,OFF,OFF,OFF,0.0,38.5,35.5,31.5,32.0,33.5,2780,2091
2022-04-05 12:22:53.118450,0:15:34.600000,OFF,MAXN,30,29,22,26,0,1769448,1769448,1769448,0,25,OFF,OFF,OFF,0.0,38.5,35.0,33.5,31.5,33.5,2087,2091
2022-04-05 12:22:53.648091,0:15:35.130000,OFF,MAXN,34,35,21,32,0,1770356,1770356,1770356,0,25,OFF,OFF,OFF,0.0,38.5,35.5,32.0,32.0,33.5,2850,2092
2022-04-05 12:22:54.151495,0:15:35.640000,OFF,MAXN,35,29,28,27,0,1769380,1769380,1769380,0,25,OFF,OFF,OFF,0.0,38.5,35.0,31.5,31.5,33.5,1754,2092
2022-04-05 12:22:54.663320,0:15:36.150000,OFF,MAXN,30,34,22,28,0,1769240,1769240,1769240,0,25,OFF,OFF,OFF,0.0,38.5,34.5,31.5,31.5,33.5,1827,2091
2022-04-05 12:22:55.167190,0:15:36.650000,OFF,MAXN,31,32,25,32,0,1769752,1769752,1769752,0,25,OFF,OFF,OFF,0.0,38.5,34.5,32.0,31.5,33.5,2273,2092
2022-04-05 12:22:55.686606,0:15:37.170000,OFF,MAXN,26,36,27,22,0,1771768,1771768,1771768,0,25,OFF,OFF,OFF,0.0,38.5,35.0,31.5,32.0,33.5,2083,2092
2022-04-05 12:22:56.183722,0:15:37.670000,OFF,MAXN,38,28,32,40,0,1769616,1769616,1769616,0,25,OFF,OFF,OFF,0.0,38.5,35.0,32.0,31.5,33.5,1827,2091
2022-04-05 12:22:56.689745,0:15:38.180000,OFF,MAXN,29,32,17,32,0,1769400,1769400,1769400,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.5,33.0,1938,2091
2022-04-05 12:22:57.196753,0:15:38.680000,OFF,MAXN,28,36,40,26,0,1770812,1770812,1770812,0,25,OFF,OFF,OFF,0.0,38.5,35.0,32.0,32.0,33.0,2667,2092
2022-04-05 12:22:57.705301,0:15:39.190000,OFF,MAXN,29,34,26,24,0,1769664,1769664,1769664,0,25,OFF,OFF,OFF,0.0,38.5,34.5,32.0,31.0,33.5,1751,2091
2022-04-05 12:22:58.219656,0:15:39.710000,OFF,MAXN,37,38,35,30,0,1769512,1769512,1769512,0,25,OFF,OFF,OFF,0.0,38.5,34.5,32.0,31.5,33.5,1827,2091
2022-04-05 12:22:58.728129,0:15:40.210000,OFF,MAXN,30,28,26,29,0,1769320,1769320,1769320,0,25,OFF,OFF,OFF,0.0,38.5,34.5,32.0,31.5,33.5,2014,2091
2022-04-05 12:22:59.234456,0:15:40.720000,OFF,MAXN,30,32,30,22,0,1771352,1771352,1771352,0,25,OFF,OFF,OFF,0.0,38.5,35.0,31.5,32.0,33.5,2450,2091
2022-04-05 12:22:59.743898,0:15:41.230000,OFF,MAXN,35,28,22,29,31,1770700,1770700,1770700,0,25,OFF,OFF,OFF,0.0,38.5,35.0,31.5,31.5,33.25,1827,2091
2022-04-05 12:23:00.251150,0:15:41.740000,OFF,MAXN,30,25,38,34,0,1770424,1770424,1770424,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.5,31.5,33.25,1900,2091
2022-04-05 12:23:00.758906,0:15:42.240000,OFF,MAXN,25,29,32,28,0,1770108,1770108,1770108,0,25,OFF,OFF,OFF,0.0,38.5,35.0,32.0,32.0,33.25,2378,2091
2022-04-05 12:23:01.271666,0:15:42.760000,OFF,MAXN,34,30,32,27,0,1786192,1786192,1786192,0,25,OFF,OFF,OFF,0.0,38.5,34.5,31.5,31.5,33.5,1754,2091
2022-04-05 12:23:01.777124,0:15:43.260000,OFF,MAXN,36,31,30,26,0,1769984,1769984,1769984,0,25,OFF,OFF,OFF,0.0,38.5,35.0,32.0,31.0,33.5,1678,2090
2022-04-05 12:23:02.286275,0:15:43.770000,OFF,MAXN,38,32,31,42,0,1769996,1769996,1769996,0,25,OFF,OFF,OFF,0.0,38.5,35.0,32.0,31.5,33.25,2087,2090
2022-04-05 12:23:02.794599,0:15:44.280000,OFF,MAXN,30,35,27,30,0,1770652,1770652,1770652,0,25,OFF,OFF,OFF,0.0,38.5,35.0,31.5,32.0,33.25,2704,2091
2022-04-05 12:23:03.306605,0:15:44.790000,OFF,MAXN,28,32,28,27,0,1770184,1770184,1770184,0,25,OFF,OFF,OFF,0.0,39.0,35.0,32.0,31.5,33.25,1976,2091
2022-04-05 12:23:03.818460,0:15:45.300000,OFF,MAXN,32,34,24,23,0,1770152,1770152,1770152,0,25,OFF,OFF,OFF,0.0,38.5,34.5,32.0,31.5,33.25,1789,2090
2022-04-05 12:23:04.325983,0:15:45.810000,OFF,MAXN,26,29,30,42,0,1770444,1770444,1770444,0,25,OFF,OFF,OFF,0.0,38.0,34.5,32.0,32.0,33.5,2231,2090
2022-04-05 12:23:04.836616,0:15:46.320000,OFF,MAXN,27,34,27,20,0,1771052,1771052,1771052,0,25,OFF,OFF,OFF,0.0,38.5,35.0,32.0,31.5,33.5,2525,2091
2022-04-05 12:23:05.342799,0:15:46.830000,OFF,MAXN,37,33,31,26,37,1770260,1770260,1770260,0,25,OFF,OFF,OFF,0.0,39.0,35.0,32.0,32.0,33.75,2307,2092
2022-04-05 12:23:05.858721,0:15:47.340000,OFF,MAXN,25,36,26,24,0,1769204,1769204,1769204,0,25,OFF,OFF,OFF,0.0,38.5,34.5,32.0,32.0,33.75,1716,2091
2022-04-05 12:23:06.368032,0:15:47.850000,OFF,MAXN,31,36,25,30,0,1769828,1769828,1769828,0,25,OFF,OFF,OFF,0.0,38.5,35.0,32.0,32.0,33.75,2634,2092
2022-04-05 12:23:06.886378,0:15:48.370000,OFF,MAXN,29,30,22,30,0,1771628,1771628,1771628,0,25,OFF,OFF,OFF,0.0,38.5,34.5,31.5,31.0,33.75,1973,2092
2022-04-05 12:23:07.393919,0:15:48.880000,OFF,MAXN,40,33,32,24,0,1769596,1769596,1769596,0,25,OFF,OFF,OFF,0.0,38.5,35.0,31.5,31.5,33.75,2345,2092
2022-04-05 12:23:07.901842,0:15:49.390000,OFF,MAXN,27,34,26,26,0,1769132,1769132,1769132,0,25,OFF,OFF,OFF,0.0,38.5,35.0,32.0,31.5,33.5,1900,2092
2022-04-05 12:23:08.407828,0:15:49.890000,OFF,MAXN,34,34,30,34,0,1770756,1770756,1770756,0,25,OFF,OFF,OFF,0.0,39.0,35.5,32.0,32.0,33.5,3134,2093
2022-04-05 12:23:08.918524,0:15:50.400000,OFF,MAXN,29,31,26,23,0,1770288,1770288,1770288,0,25,OFF,OFF,OFF,0.0,38.5,35.0,32.0,31.5,33.25,1865,2093
2022-04-05 12:23:09.429552,0:15:50.920000,OFF,MAXN,29,38,33,25,0,1770384,1770384,1770384,0,25,OFF,OFF,OFF,0.0,38.5,35.0,32.0,31.5,33.25,2193,2093
2022-04-05 12:23:09.933916,0:15:51.420000,OFF,MAXN,25,32,27,27,0,1771032,1771032,1771032,0,25,OFF,OFF,OFF,0.0,38.5,35.0,32.0,31.5,33.5,2049,2093
2022-04-05 12:23:10.453357,0:15:51.940000,OFF,MAXN,28,35,20,30,0,1771968,1771968,1771968,0,25,OFF,OFF,OFF,0.0,38.5,35.5,31.5,31.5,33.5,2487,2094
2022-04-05 12:23:10.952602,0:15:52.440000,OFF,MAXN,34,37,28,32,0,1771324,1771324,1771324,0,25,OFF,OFF,OFF,0.0,38.5,35.0,31.5,31.0,33.5,1678,2093
2022-04-05 12:23:11.466233,0:15:52.950000,OFF,MAXN,30,36,24,28,0,1770680,1770680,1770680,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.5,31.5,33.5,1716,2092
2022-04-05 12:23:11.970976,0:15:53.460000,OFF,MAXN,34,35,35,26,0,1770896,1770896,1770896,0,25,OFF,OFF,OFF,0.0,38.5,35.5,31.5,32.0,33.5,2416,2093
2022-04-05 12:23:12.485363,0:15:53.970000,OFF,MAXN,27,33,28,26,0,1780724,1780724,1780724,0,25,OFF,OFF,OFF,0.0,38.5,35.0,33.5,31.5,33.5,2121,2093
2022-04-05 12:23:12.990053,0:15:54.480000,OFF,MAXN,34,32,36,33,8,1768612,1768612,1768612,0,25,OFF,OFF,OFF,0.0,39.0,35.0,32.0,31.5,33.5,1938,2093
2022-04-05 12:23:13.497214,0:15:54.980000,OFF,MAXN,33,25,26,32,0,1768456,1768456,1768456,0,25,OFF,OFF,OFF,0.0,38.5,35.0,32.0,31.0,33.0,1862,2092
2022-04-05 12:23:14.006810,0:15:55.490000,OFF,MAXN,28,30,26,36,0,1771232,1771232,1771232,0,25,OFF,OFF,OFF,0.0,38.5,35.0,32.0,32.0,33.0,2709,2093
2022-04-05 12:23:14.515783,0:15:56,OFF,MAXN,29,25,27,23,0,1770080,1770080,1770080,0,25,OFF,OFF,OFF,0.0,38.5,35.0,32.0,31.5,33.5,1678,2093
2022-04-05 12:23:15.026169,0:15:56.510000,OFF,MAXN,31,33,30,29,0,1771320,1771320,1771320,0,25,OFF,OFF,OFF,0.0,38.0,35.0,32.0,31.0,33.5,1865,2092
2022-04-05 12:23:15.539301,0:15:57.030000,OFF,MAXN,32,32,30,28,0,1771224,1771224,1771224,0,25,OFF,OFF,OFF,0.0,38.5,34.5,32.0,31.5,33.5,1976,2092
2022-04-05 12:23:16.044092,0:15:57.530000,OFF,MAXN,32,34,30,25,0,1772884,1772884,1772884,0,25,OFF,OFF,OFF,0.0,38.5,34.5,32.0,32.0,33.5,2487,2093
2022-04-05 12:23:16.553058,0:15:58.040000,OFF,MAXN,34,23,23,27,0,1771852,1771852,1771852,0,25,OFF,OFF,OFF,0.0,38.5,34.0,31.5,31.0,33.0,1640,2092
2022-04-05 12:23:17.061532,0:15:58.550000,OFF,MAXN,39,30,25,27,0,1772376,1772376,1772376,0,25,OFF,OFF,OFF,0.0,38.5,34.5,31.5,31.0,33.0,1789,2092
2022-04-05 12:23:17.568338,0:15:59.050000,OFF,MAXN,30,30,34,25,0,1771788,1771788,1771788,0,25,OFF,OFF,OFF,0.0,38.5,35.0,32.0,31.5,33.0,2416,2092
2022-04-05 12:23:18.086930,0:15:59.570000,OFF,MAXN,32,30,26,26,0,1785524,1785524,1785524,0,25,OFF,OFF,OFF,0.0,38.5,35.0,32.0,31.0,33.25,2011,2092
2022-04-05 12:23:18.591831,0:16:00.080000,OFF,MAXN,33,28,32,30,31,1771060,1771060,1771060,0,25,OFF,OFF,OFF,0.0,38.5,35.0,31.5,31.5,33.25,1938,2092
2022-04-05 12:23:19.102200,0:16:00.590000,OFF,MAXN,31,31,30,35,0,1769588,1769588,1769588,0,25,OFF,OFF,OFF,0.0,39.0,35.0,32.0,31.5,33.5,2197,2092
2022-04-05 12:23:19.607785,0:16:01.090000,OFF,MAXN,36,28,30,28,0,1770036,1770036,1770036,0,25,OFF,OFF,OFF,0.0,38.5,35.5,31.5,31.5,33.5,2742,2093
2022-04-05 12:23:20.119881,0:16:01.610000,OFF,MAXN,30,26,24,27,0,1769756,1769756,1769756,0,25,OFF,OFF,OFF,0.0,38.5,35.0,31.5,31.0,33.5,1938,2093
2022-04-05 12:23:20.628376,0:16:02.110000,OFF,MAXN,34,28,27,28,0,1770268,1770268,1770268,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.5,31.0,33.5,1827,2092
2022-04-05 12:23:21.139406,0:16:02.630000,OFF,MAXN,35,30,21,37,0,1770452,1770452,1770452,0,25,OFF,OFF,OFF,0.0,39.0,35.0,32.0,31.5,33.25,2197,2092
2022-04-05 12:23:21.647200,0:16:03.130000,OFF,MAXN,40,24,27,25,0,1771948,1771948,1771948,0,25,OFF,OFF,OFF,0.0,38.5,35.5,31.5,31.5,33.25,2487,2093
2022-04-05 12:23:22.154189,0:16:03.640000,OFF,MAXN,31,28,32,30,0,1771312,1771312,1771312,0,25,OFF,OFF,OFF,0.0,38.5,35.0,31.5,31.5,33.5,2125,2093
2022-04-05 12:23:22.665545,0:16:04.150000,OFF,MAXN,28,26,32,24,0,1771576,1771576,1771576,0,25,OFF,OFF,OFF,0.0,38.5,34.5,31.5,31.5,33.5,1827,2093
2022-04-05 12:23:23.173829,0:16:04.660000,OFF,MAXN,44,32,30,34,0,1773204,1773204,1773204,0,25,OFF,OFF,OFF,0.0,39.0,35.5,34.5,32.5,33.5,3102,2094
2022-04-05 12:23:23.688953,0:16:05.170000,OFF,MAXN,27,22,24,19,0,1784244,1784244,1784244,0,25,OFF,OFF,OFF,0.0,38.5,34.5,31.5,31.5,35.0,1827,2094
2022-04-05 12:23:24.192436,0:16:05.680000,OFF,MAXN,34,33,35,32,0,1771840,1771840,1771840,0,25,OFF,OFF,OFF,0.0,39.0,35.5,31.5,32.0,35.0,2709,2095
2022-04-05 12:23:24.703669,0:16:06.190000,OFF,MAXN,33,22,26,28,2,1769716,1769716,1769716,0,25,OFF,OFF,OFF,0.0,38.5,35.0,31.5,31.5,33.25,2087,2095
2022-04-05 12:23:25.222199,0:16:06.710000,OFF,MAXN,35,32,27,34,0,1769856,1769856,1769856,0,25,OFF,OFF,OFF,0.0,38.5,35.5,32.0,32.0,33.25,2920,2096
2022-04-05 12:23:25.725746,0:16:07.210000,OFF,MAXN,33,23,21,32,0,1769028,1769028,1769028,0,25,OFF,OFF,OFF,0.0,38.0,35.0,32.0,31.0,33.25,1751,2095
2022-04-05 12:23:26.244184,0:16:07.730000,OFF,MAXN,29,31,33,32,8,1768796,1768796,1768796,0,25,OFF,OFF,OFF,0.0,38.5,35.5,31.5,31.5,33.25,1789,2095
2022-04-05 12:23:26.753175,0:16:08.240000,OFF,MAXN,32,34,26,25,0,1770432,1770432,1770432,0,25,OFF,OFF,OFF,0.0,38.5,35.5,32.0,31.5,33.5,1976,2095
2022-04-05 12:23:27.258566,0:16:08.740000,OFF,MAXN,31,30,27,26,0,1771460,1771460,1771460,0,25,OFF,OFF,OFF,0.0,38.5,35.0,32.0,32.0,33.5,2341,2095
2022-04-05 12:23:27.774718,0:16:09.260000,OFF,MAXN,38,28,31,26,0,1770944,1770944,1770944,0,25,OFF,OFF,OFF,0.0,38.5,34.5,32.0,31.5,33.0,1530,2094
2022-04-05 12:23:28.286754,0:16:09.770000,OFF,MAXN,32,27,30,26,0,1771084,1771084,1771084,0,25,OFF,OFF,OFF,0.0,38.5,35.0,31.5,31.5,33.0,1751,2094
2022-04-05 12:23:28.793211,0:16:10.280000,OFF,MAXN,30,25,31,31,0,1772076,1772076,1772076,0,25,OFF,OFF,OFF,0.0,38.5,35.0,32.0,32.0,33.0,2307,2094
2022-04-05 12:23:29.309959,0:16:10.800000,OFF,MAXN,37,23,32,22,0,1774012,1774012,1774012,0,25,OFF,OFF,OFF,0.0,38.5,35.5,31.5,31.0,33.25,2159,2094
2022-04-05 12:23:29.816649,0:16:11.300000,OFF,MAXN,35,33,32,32,25,1772596,1772596,1772596,0,25,OFF,OFF,OFF,0.0,38.5,35.0,32.0,31.5,33.25,1862,2094
2022-04-05 12:23:30.329677,0:16:11.820000,OFF,MAXN,26,35,27,32,0,1772728,1772728,1772728,0,25,OFF,OFF,OFF,0.0,38.5,35.0,32.0,31.5,33.25,1865,2094
2022-04-05 12:23:30.840937,0:16:12.330000,OFF,MAXN,36,34,28,29,0,1773060,1773060,1773060,0,25,OFF,OFF,OFF,0.0,38.5,35.5,32.0,32.0,33.25,2634,2094
